Rank,Title,Citations,Year,URL,Description
31,"Computing and the National Science Foundation, 1950-2016: Building a Foundation for Modern Computing",29,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:vbGhcppDl1QC,"This organizational history relates the role of the National Science Foundation (NSF) in the development of modern computing. Drawing upon new and existing oral histories, extensive use of NSF documents, and the experience of two of the authors as senior managers, this book describes how NSF’s programmatic activities originated and evolved to become the primary source of funding for fundamental research in computing and information technologies. The book traces how NSF's support has provided facilities and education for computing usage by all scientific disciplines, aided in institution and professional community building, supported fundamental research in computer science and allied disciplines, and led the efforts to broaden participation in computing by all segments of society. Today, the research and infrastructure facilitated by NSF computing programs are significant economic drivers of American society and industry. For example, NSF supported work that led to the first widely-used web browser, Netscape; sponsored the creation of algorithms at the core of the Google search engine; facilitated the growth of the public Internet; and funded research on the scientific basis for countless other applications and technologies. NSF has advanced the development of human capital and ideas for future advances in computing and its applications. This account is the first comprehensive coverage of NSF's role in the extraordinary growth and expansion of modern computing and its use. It will appeal to historians of computing, policy makers and leaders in government and academia, and individuals interested in the history and development of …"
32,Sociodemographic and morbidity indicators of need in relation to the use of community health services: observational study,25,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:SdhP9T11ey4C,"Objective: To examine whether the sociodemographic and morbidity characteristics of populations influence their use of the following community health services: district nursing, health visiting, chiropody, community maternity, community mental illness, and the professions allied to medicine. Design: Observational study. Setting: Nationally representative sample of provider trusts in England. Main outcome measures: Activity levels for each service calculated for enumeration districts within the catchment areas of the sample of trusts and standardised to allow for differences in age structure. Regression analysis to determine whether the standardised activity rates for each service could be predicted by a range of socio-demographic and morbidity proxies. Results: Morbidity or deprivation, or both, seemed to influence the use of services in each of the care programmes examined. Conclusions: The allocation of funds for …"
33,REQUIREMENTS ENGINEERING-INTRODUCTION,21,1991,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:mlAyqtXpCwEC,Description not available
34,Back to experimentation,20,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:ZeXyd9-uunAC,Three forward-looking projects depend on experimentation under real-world conditions.
35,A framework for incremental progress in the application of AI to software engineering,20,1988,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:8k81kl-MbHgC,"The study of the potential contributions of artificial intelligence (AI) to software engineering (SE) needs a conceptual framework within which to analyze the scope and feasibility of such contributions.We propose a framework designed to uncover opportunities for incremental progress in SE through the adoption of AI solutions. We emphasize incremental for we believe progress must be assessed in terms of discrete, well-defined steps. The incremental approach involves two fundamental steps:1. partition the universe into restricted domains of study, and2. examine each of those domains to determine what progress is possible.The framework can be used as a guideline for refining research domains, as a context for comparing applications, or as a mechanism to provide structure for future discussions of applications of AI to SE."
36,New technologies for DNA analysis–a review of the READNA Project,19,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:kRWSkSYxWN8C,"HighlightsDiscovery of ‘TUF’DNA–unusually difficult to denature stretches of genomic DNA sequence.Enrichment methods–new methods, benchmarking and descriptors of enrichment technologies.Manipulating, visualizing and interrogating individual DNA molecules in nanosystems.Nanopore Sequencing–first commercial nanopore sequencer from Oxford Nanopore Technologies.The REvolutionary Approaches and Devices for Nucleic Acid analysis (READNA) project received funding from the European Commission for 4 1/2 years. The objectives of the project revolved around technological developments in nucleic acid analysis. The project partners have discovered, created and developed a huge body of insights into nucleic acid analysis, ranging from improvements and implementation of current technologies to the most promising sequencing technologies that constitute a 3 rd and 4 th generation of …"
37,A perspective on requirements analysis and specification,19,1979,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:0EnyYjriUFMC,"This is a time of ferment among those who must deal pragmatically with the early stages of the system development life cycle: Application of improved development techniques has emphasized the need for improved techniques for requirements analysis and specification; researchers have begun to respond to this need with a variety of techniques; but, the use of these techniques and their relationship to each other is not often clear. Before briefly surveying four particular techniques (SADTT. Μ., Structured Systems Analysis, PSL/PSA, and SREM), this paper presents four con-cepts that will help the reader comprehend more easily a range of advances in the field."
38,Interim needs indicators for community health services,17,1996,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:9vf0nzSNQJEC,"(1996) Interim Needs Indicators for Community Health Services. PSSRU, Canterbury, 165 pp. ISBN 904938891.(The full text of this publication is not currently available from this repository. You may be able to access a copy if URLs are provided)(KAR id: 27414)"
39,Application of artificial intelligence,17,1988,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:4DMP91E08xMC,"The first session included several brief presentations by those who had contributed papers to the Workshop Proceedings. The majority of the workshop was devoted to discussing issues in software specification which could benefit from an AI-oriented analysis. In the last two sessions, an assessment was made of the potential contributions of AI to the practice of software specification within a five year horizon."
40,Reusable Software Engineering: A statement of long-range research objectives,17,1980,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:0KyAp5RtaNEC,"1. Outlines a set of long-range research objectives that focus on the reuse of the workproducts of software engineering (eg specifications, designs, programs);"
41,The context of design,17,1980,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:M3ejUd6NZC8C,Description not available
42,Automating software design,16,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:3fE2CSJIrl8C,"To anyone who has had the slightest connection with the design and construction of large programs for digital computers, it is obvious that this is no trivial task. Many times the design of such programs is woefully inadequate, and the effort required to get them right is tremendous. The sometimes ruinous cost of such inadequate design is well-known."
43,Software engineering education: Status and prospects,16,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:KlAtU1dfN6UC,"Software engineering is an emerging field aimed at improving the quality of computer software and the processess used to produce it. The field seeks to transform software creation from an art into an engineering discipline. Efforts have recently begun to teach software engineering concepts to university students and to practicing professionals in industry and government. This paper surveys past and present efforts in software engineering education, describes some existing problems in training software engineers, and outlines likely future developments in educational programs. The outline of a curriculum for a professional master's degree in software engineering is included."
44,The central role of design in software engineering,16,1976,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:L8Ckcad2t8MC,"Design is relevant to all software engineering activities and is the central integrating activity that ties the others together. Thus, it is essential that software engineering education provide solid and in-depth instruction in design. While there is a good deal of current activity directed toward improving education in programming methods, we see little directed toward improving education in programming methods, we see little directed toward design education. Development of software engineering curricula offers an opportunity to place design in its proper perspective."
45,A hierarchical modular design for treatment protocols,15,1980,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:LO7wyVUgiFcC,"We view a treatment protocol as a hierarchical structure of therapeutic modules. The lowest level of this structure consists of individual therapeutic actions. Combinations of individual actions define higher level modules, which we call routines. Routines are designed to manage limited clinical problems, such as the routine for fluid loading to correct hypovolemia. Combinations of routines and additional actions, together with comments, questions, or precautions organized in a branching logic, in turn, define the treatment protocol for a given disorder. Adoption of this modular approach may facilitate the formulation of treatment protocols, since the physician is not required to prepare complex flow charts. This hierarchical approach also allows protocols to be updated and modified in a flexible manner. By use of such a standard format, individual components may be fitted together to create protocols for multiple …"
46,Software design representation: Analysis and improvements,15,1978,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:5nxA0vEk-isC,"This paper analyses in detail the design representation described in the preceding paper. Two sets of dimensions are defined and both representations‐metacode and decision statements‐ are evaluated against them. Suggestions for improving design representations, both these and in general, are presented."
47,Software reliability and design: A survey,15,1976,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:mVmsd5A6BfQC,"This paper begins with an examination of the nature of software reliability, noting that two facets of reliability (correctness and robustness) are often confused. A brief survey is given of current attempts to improve program correctness and develop mechanisms that provide robustness. Starting from a discussion of the distinction that should be (but often isn't) drawn between design and programming, we identify six trends in software design that can be expected to impact significantly our ability to achieve reliable software. The paper closes with a brief discussion of the impact of software design automation on reliability."
48,The Kernel approach to building software systems,15,1970,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:u9iWguZQMMsC,"In this short essay we will discuss a possible approach to building software systems. Our interest in building systems is driven most directly by involvement in the construction of artificial intelligence systems. But building large systems of programs is a fundamental activity throughcut all of computing and has independent status as a central problem in computer science. The formidable difficulties that have emerged in producing third generation software systems well illustrate the problem.The scheme to be explored for creating software systems is based on growth from a small kernel of code and data. The approach responds to somewhat different considerations than the more widely used alternatives of macro-assemblers and higher level languages. A full treatment would require laying out the existing approaches, as currently understood, and providing a comparative analysis. The purpose of this paper, however, will be served by a characterization of what is involved in the kernel approach. We have been experimenting on the PDP-10 for some time with a succession of kernel systems: L*(A), L*(B) We must emphasize that the approach is highly experimental and that substantial issues remain unresolved so that we focus here on some of the implications of using the kernel approach to system building. L*(F), the version which has received the most polishing and use, 2 will serve as an example to make our points concrete. Its specifications are summarized briefly in the Appendix."
49,L1 hybridization enrichment: a method for directly accessing de novo L1 insertions in the human germline,14,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1kW15d8AAAAJ&pagesize=50&citation_for_view=1kW15d8AAAAJ:WA5NYHcadZ8C,"Long interspersed nuclear element 1 (L1) retrotransposons are the only autonomously mobile human transposable elements. L1 retrotransposition has shaped our genome via insertional mutagenesis, sequence transduction, pseudogene formation, and ectopic recombination. However, L1 germline retrotransposition dynamics are poorly understood because de novo insertions occur very rarely: the frequency of disease‐causing retrotransposon insertions suggests that one insertion event occurs in roughly 18–180 gametes. The method described here recovers full‐length L1 insertions by using hybridization enrichment to capture L1 sequences from multiplex PCR‐amplified DNA. Enrichment is achieved by hybridizing L1‐specific biotinylated oligonucleotides to complementary molecules, followed by capture on streptavidin‐coated paramagnetic beads. We show that multiplex, long‐range PCR can amplify single …"
